date,team_1,team_2,team_1_goals,team_2_goals,tournament,is_team_1_home,is_team_2_home,is_neutral
30/07/2006,Jordan,Syria,3,0,Friendly,TRUE,FALSE,FALSE
30/07/2006,Tanzania,Rwanda,1,0,Friendly,TRUE,FALSE,FALSE
5/08/2006,Syria,Libya,2,1,Friendly,TRUE,FALSE,FALSE
5/08/2006,Uganda,Botswana,0,0,Friendly,TRUE,FALSE,FALSE
8/08/2006,Iran,United Arab Emirates,1,0,Friendly,TRUE,FALSE,FALSE
9/08/2006,Japan,Trinidad and Tobago,2,0,Friendly,TRUE,FALSE,FALSE
9/08/2006,Jordan,Iraq,0,1,Friendly,TRUE,FALSE,FALSE
9/08/2006,Macau,Taiwan,0,1,Friendly,TRUE,FALSE,FALSE
9/08/2006,Saudi Arabia,Bahrain,1,0,Friendly,TRUE,FALSE,FALSE
11/08/2006,Ethiopia,Kenya,1,0,Friendly,TRUE,FALSE,FALSE
12/08/2006,Hong Kong,Singapore,1,2,Friendly,TRUE,FALSE,FALSE
13/08/2006,Ethiopia,Kenya,1,0,Friendly,TRUE,FALSE,FALSE
15/08/2006,Algeria,Gabon,0,2,Friendly,FALSE,FALSE,TRUE
15/08/2006,Ghana,Togo,2,0,Friendly,FALSE,FALSE,TRUE
15/08/2006,Iceland,Spain,0,0,Friendly,TRUE,FALSE,FALSE
15/08/2006,Slovakia,Malta,3,0,Friendly,TRUE,FALSE,FALSE
15/08/2006,Slovenia,Israel,1,1,Friendly,TRUE,FALSE,FALSE
15/08/2006,Ukraine,Azerbaijan,6,0,Friendly,TRUE,FALSE,FALSE
15/08/2006,Wales,Bulgaria,0,0,Friendly,TRUE,FALSE,FALSE
16/08/2006,Australia,Kuwait,2,0,Asian Cup 2007 Qualifiers,TRUE,FALSE,FALSE
16/08/2006,Austria,Hungary,1,2,Friendly,TRUE,FALSE,FALSE
16/08/2006,Bangladesh,Qatar,1,4,Asian Cup 2007 Qualifiers,TRUE,FALSE,FALSE
16/08/2006,Belarus,Andorra,3,0,Friendly,TRUE,FALSE,FALSE
16/08/2006,Belgium,Kazakhstan,0,0,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
16/08/2006,Bosnia-Herzegovina,France,1,2,Friendly,TRUE,FALSE,FALSE
16/08/2006,Cameroon,Guinea,1,1,Friendly,FALSE,FALSE,TRUE
16/08/2006,Chile,Colombia,1,2,Friendly,TRUE,FALSE,FALSE
16/08/2006,China,Singapore,1,0,Asian Cup 2007 Qualifiers,TRUE,FALSE,FALSE
16/08/2006,Czech Republic,Serbia,1,3,Friendly,TRUE,FALSE,FALSE
16/08/2006,Denmark,Poland,2,0,Friendly,TRUE,FALSE,FALSE
16/08/2006,Egypt,Uruguay,0,2,Friendly,TRUE,FALSE,FALSE
16/08/2006,England,Greece,4,0,Friendly,TRUE,FALSE,FALSE
16/08/2006,Estonia,Macedonia,0,1,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
16/08/2006,Faroe Islands,Georgia,0,6,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
16/08/2006,Finland,Northern Ireland,1,2,Friendly,TRUE,FALSE,FALSE
16/08/2006,Germany,Sweden,3,0,Friendly,TRUE,FALSE,FALSE
16/08/2006,Guatemala,Haiti,1,1,Friendly,FALSE,FALSE,TRUE
16/08/2006,India,Saudi Arabia,0,3,Asian Cup 2007 Qualifiers,TRUE,FALSE,FALSE
16/08/2006,Iran,Syria,1,1,Asian Cup 2007 Qualifiers,TRUE,FALSE,FALSE
16/08/2006,Ireland,Netherlands,0,4,Friendly,TRUE,FALSE,FALSE
16/08/2006,Italy,Croatia,0,2,Friendly,TRUE,FALSE,FALSE
16/08/2006,Ivory Coast,Senegal,0,1,Friendly,FALSE,FALSE,TRUE
16/08/2006,Japan,Yemen,2,0,Asian Cup 2007 Qualifiers,TRUE,FALSE,FALSE
16/08/2006,Jordan,United Arab Emirates,1,2,Asian Cup 2007 Qualifiers,TRUE,FALSE,FALSE
16/08/2006,Libya,Uganda,3,2,Friendly,TRUE,FALSE,FALSE
16/08/2006,Liechtenstein,Switzerland,0,3,Friendly,TRUE,FALSE,FALSE
16/08/2006,Luxembourg,Turkey,0,1,Friendly,TRUE,FALSE,FALSE
16/08/2006,Moldova,Lithuania,3,2,Friendly,TRUE,FALSE,FALSE
16/08/2006,Morocco,Burkina Faso,1,0,Friendly,TRUE,FALSE,FALSE
16/08/2006,Namibia,South Africa,0,1,Friendly,TRUE,FALSE,FALSE
16/08/2006,Norway,Brazil,1,1,Friendly,TRUE,FALSE,FALSE
16/08/2006,Pakistan,Oman,1,4,Asian Cup 2007 Qualifiers,TRUE,FALSE,FALSE
16/08/2006,Peru,Panama,0,2,Friendly,TRUE,FALSE,FALSE
16/08/2006,Romania,Cyprus,2,0,Friendly,TRUE,FALSE,FALSE
16/08/2006,Russia,Latvia,1,0,Friendly,TRUE,FALSE,FALSE
16/08/2006,San Marino,Albania,0,3,Friendly,TRUE,FALSE,FALSE
16/08/2006,Tunisia,Mali,0,1,Friendly,FALSE,FALSE,TRUE
16/08/2006,Uzbekistan,Hong Kong,2,2,Asian Cup 2007 Qualifiers,TRUE,FALSE,FALSE
16/08/2006,Venezuela,Honduras,0,0,Friendly,TRUE,FALSE,FALSE
17/08/2006,Palestine,Iraq,0,3,Asian Cup 2007 Qualifiers,FALSE,FALSE,TRUE
26/08/2006,Swaziland,Lesotho,3,1,Friendly,TRUE,FALSE,FALSE
26/08/2006,Tanzania,Zanzibar,1,0,Friendly,TRUE,FALSE,FALSE
26/08/2006,Yemen,Libya,0,1,Friendly,TRUE,FALSE,FALSE
27/08/2006,Saudi Arabia,United Arab Emirates,1,0,Friendly,TRUE,FALSE,FALSE
29/08/2006,Togo,Niger,1,1,Friendly,TRUE,FALSE,FALSE
29/08/2006,Uganda,Burkina Faso,0,0,Friendly,TRUE,FALSE,FALSE
29/08/2006,Yemen,Libya,1,1,Friendly,TRUE,FALSE,FALSE
1/09/2006,Denmark,Portugal,4,2,Friendly,TRUE,FALSE,FALSE
1/09/2006,Oman,Syria,3,0,Friendly,TRUE,FALSE,FALSE
2/09/2006,Austria,Costa Rica,2,2,Friendly,FALSE,FALSE,TRUE
2/09/2006,Bahrain,Jordan,0,2,Friendly,TRUE,FALSE,FALSE
2/09/2006,Belarus,Albania,2,2,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
2/09/2006,Czech Republic,Wales,2,1,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
2/09/2006,Egypt,Burundi,4,1,African Cup of Nations 2008 Qualifiers,TRUE,FALSE,FALSE
2/09/2006,England,Andorra,5,0,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
2/09/2006,Estonia,Israel,0,1,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
2/09/2006,Gabon,Madagascar,4,0,African Cup of Nations 2008 Qualifiers,TRUE,FALSE,FALSE
2/09/2006,Georgia,France,0,3,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
2/09/2006,Germany,Ireland,1,0,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
2/09/2006,Hungary,Norway,1,4,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
2/09/2006,Italy,Lithuania,1,1,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
2/09/2006,Kenya,Eritrea,1,2,African Cup of Nations 2008 Qualifiers,TRUE,FALSE,FALSE
2/09/2006,Korea Republic,Iran,1,1,Asian Cup 2007 Qualifiers,TRUE,FALSE,FALSE
2/09/2006,Latvia,Sweden,0,1,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
2/09/2006,Luxembourg,Netherlands,0,1,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
2/09/2006,Malta,Bosnia-Herzegovina,2,5,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
2/09/2006,Moldova,Greece,0,1,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
2/09/2006,Nigeria,Niger,2,0,African Cup of Nations 2008 Qualifiers,TRUE,FALSE,FALSE
2/09/2006,Northern Ireland,Iceland,0,3,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
2/09/2006,Poland,Finland,1,3,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
2/09/2006,Romania,Bulgaria,2,2,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
2/09/2006,Scotland,Faroe Islands,6,0,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
2/09/2006,Senegal,Mozambique,2,0,African Cup of Nations 2008 Qualifiers,TRUE,FALSE,FALSE
2/09/2006,Serbia,Azerbaijan,1,0,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
2/09/2006,Slovakia,Cyprus,6,1,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
2/09/2006,South Africa,Congo,0,0,African Cup of Nations 2008 Qualifiers,TRUE,FALSE,FALSE
2/09/2006,Spain,Liechtenstein,4,0,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
2/09/2006,Switzerland,Venezuela,1,0,Friendly,TRUE,FALSE,FALSE
2/09/2006,Tanzania,Burkina Faso,2,1,African Cup of Nations 2008 Qualifiers,TRUE,FALSE,FALSE
2/09/2006,Uganda,Lesotho,3,0,African Cup of Nations 2008 Qualifiers,TRUE,FALSE,FALSE
3/09/2006,Antigua and Barbuda,Dominica,1,0,Friendly,TRUE,FALSE,FALSE
3/09/2006,Argentina,Brazil,0,3,Friendly,FALSE,FALSE,TRUE
3/09/2006,Chad,Zambia,0,2,African Cup of Nations 2008 Qualifiers,TRUE,FALSE,FALSE
3/09/2006,Congo DR,Namibia,3,2,African Cup of Nations 2008 Qualifiers,TRUE,FALSE,FALSE
3/09/2006,Equatorial Guinea,Liberia,2,1,African Cup of Nations 2008 Qualifiers,TRUE,FALSE,FALSE
3/09/2006,Ethiopia,Libya,1,0,African Cup of Nations 2008 Qualifiers,TRUE,FALSE,FALSE
3/09/2006,Gambia,Cape Verde,2,0,African Cup of Nations 2008 Qualifiers,TRUE,FALSE,FALSE
3/09/2006,Guinea,Algeria,0,0,African Cup of Nations 2008 Qualifiers,TRUE,FALSE,FALSE
3/09/2006,Mauritius,Tunisia,0,0,African Cup of Nations 2008 Qualifiers,TRUE,FALSE,FALSE
3/09/2006,Rwanda,Cameroon,0,3,African Cup of Nations 2008 Qualifiers,TRUE,FALSE,FALSE
3/09/2006,Saudi Arabia,Japan,1,0,Asian Cup 2007 Qualifiers,TRUE,FALSE,FALSE
3/09/2006,Sierra Leone,Mali,0,0,African Cup of Nations 2008 Qualifiers,TRUE,FALSE,FALSE
3/09/2006,Sudan,Seychelles,3,0,African Cup of Nations 2008 Qualifiers,TRUE,FALSE,FALSE
3/09/2006,Swaziland,Angola,0,2,African Cup of Nations 2008 Qualifiers,TRUE,FALSE,FALSE
3/09/2006,Togo,Benin,2,1,African Cup of Nations 2008 Qualifiers,TRUE,FALSE,FALSE
4/09/2006,Canada,Jamaica,1,0,Friendly,TRUE,FALSE,FALSE
5/09/2006,Wales,Brazil,0,2,Friendly,FALSE,FALSE,TRUE
6/09/2006,Albania,Romania,0,2,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
6/09/2006,Armenia,Belgium,0,1,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
6/09/2006,Austria,Venezuela,0,1,Friendly,FALSE,FALSE,TRUE
6/09/2006,Azerbaijan,Kazakhstan,1,1,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
6/09/2006,Bosnia-Herzegovina,Hungary,1,3,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
6/09/2006,Bulgaria,Slovenia,3,0,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
6/09/2006,Ecuador,Peru,1,1,Friendly,FALSE,FALSE,TRUE
6/09/2006,Finland,Portugal,1,1,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
6/09/2006,France,Italy,3,1,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
6/09/2006,Guatemala,Panama,1,2,Friendly,TRUE,FALSE,FALSE
6/09/2006,Honduras,El Salvador,2,0,Friendly,TRUE,FALSE,FALSE
6/09/2006,Hong Kong,Uzbekistan,0,0,Asian Cup 2007 Qualifiers,TRUE,FALSE,FALSE
6/09/2006,Iceland,Denmark,0,2,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
6/09/2006,Iraq,Palestine,2,2,Asian Cup 2007 Qualifiers,FALSE,FALSE,TRUE
6/09/2006,Israel,Andorra,4,1,Euro 2008 Qualifiers,FALSE,FALSE,TRUE
6/09/2006,Korea Republic,Taiwan,8,0,Asian Cup 2007 Qualifiers,TRUE,FALSE,FALSE
6/09/2006,Kuwait,Australia,2,0,Asian Cup 2007 Qualifiers,TRUE,FALSE,FALSE
6/09/2006,Lithuania,Scotland,1,2,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
6/09/2006,Luxembourg,Latvia,0,0,Friendly,TRUE,FALSE,FALSE
6/09/2006,Macedonia,England,0,1,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
6/09/2006,Netherlands,Belarus,3,0,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
6/09/2006,Northern Ireland,Spain,3,2,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
6/09/2006,Norway,Moldova,2,0,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
6/09/2006,Oman,Pakistan,5,0,Asian Cup 2007 Qualifiers,TRUE,FALSE,FALSE
6/09/2006,Poland,Serbia,1,1,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
6/09/2006,Qatar,Bangladesh,3,0,Asian Cup 2007 Qualifiers,TRUE,FALSE,FALSE
6/09/2006,Russia,Croatia,0,0,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
6/09/2006,San Marino,Germany,0,13,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
6/09/2006,Saudi Arabia,India,7,1,Asian Cup 2007 Qualifiers,TRUE,FALSE,FALSE
6/09/2006,Singapore,China,0,0,Asian Cup 2007 Qualifiers,TRUE,FALSE,FALSE
6/09/2006,Slovakia,Czech Republic,0,3,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
6/09/2006,Sweden,Liechtenstein,3,1,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
6/09/2006,Switzerland,Costa Rica,2,0,Friendly,TRUE,FALSE,FALSE
6/09/2006,Turkey,Malta,2,0,Euro 2008 Qualifiers,FALSE,FALSE,TRUE
6/09/2006,Ukraine,Georgia,3,2,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
6/09/2006,United Arab Emirates,Jordan,0,0,Asian Cup 2007 Qualifiers,TRUE,FALSE,FALSE
6/09/2006,Yemen,Japan,0,1,Asian Cup 2007 Qualifiers,TRUE,FALSE,FALSE
15/09/2006,Haiti,Dominican Republic,3,1,Friendly,TRUE,FALSE,FALSE
17/09/2006,Dominica,Barbados,0,5,Friendly,TRUE,FALSE,FALSE
17/09/2006,Haiti,Dominican Republic,2,1,Friendly,TRUE,FALSE,FALSE
27/09/2006,Venezuela,Uruguay,1,0,Friendly,TRUE,FALSE,FALSE
30/09/2006,Tanzania,Kenya,0,0,Friendly,TRUE,FALSE,FALSE
1/10/2006,Libya,Sudan,1,0,Friendly,TRUE,FALSE,FALSE
3/10/2006,Botswana,Lesotho,1,0,Friendly,TRUE,FALSE,FALSE
4/10/2006,Ethiopia,Swaziland,2,0,Friendly,TRUE,FALSE,FALSE
4/10/2006,Iran,Iraq,2,0,Friendly,FALSE,FALSE,TRUE
4/10/2006,Japan,Ghana,0,1,Friendly,TRUE,FALSE,FALSE
6/10/2006,Jordan,Iran,0,0,Friendly,TRUE,FALSE,FALSE
6/10/2006,Liechtenstein,Austria,1,2,Friendly,TRUE,FALSE,FALSE
7/10/2006,Algeria,Gambia,1,0,African Cup of Nations 2008 Qualifiers,TRUE,FALSE,FALSE
7/10/2006,Armenia,Finland,0,0,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
7/10/2006,Australia,Paraguay,1,1,Friendly,TRUE,FALSE,FALSE
7/10/2006,Botswana,Egypt,0,0,African Cup of Nations 2008 Qualifiers,TRUE,FALSE,FALSE
7/10/2006,Bulgaria,Netherlands,1,1,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
7/10/2006,Burkina Faso,Senegal,1,0,African Cup of Nations 2008 Qualifiers,TRUE,FALSE,FALSE
7/10/2006,Cameroon,Equatorial Guinea,3,0,African Cup of Nations 2008 Qualifiers,TRUE,FALSE,FALSE
7/10/2006,Cape Verde,Guinea,1,0,African Cup of Nations 2008 Qualifiers,TRUE,FALSE,FALSE
7/10/2006,Croatia,Andorra,7,0,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
7/10/2006,Cyprus,Ireland,5,2,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
7/10/2006,Czech Republic,San Marino,7,0,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
7/10/2006,Denmark,Northern Ireland,0,0,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
7/10/2006,England,Macedonia,0,0,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
7/10/2006,Eritrea,Swaziland,0,0,African Cup of Nations 2008 Qualifiers,TRUE,FALSE,FALSE
7/10/2006,Faroe Islands,Lithuania,0,1,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
7/10/2006,Germany,Georgia,2,0,Friendly,TRUE,FALSE,FALSE
7/10/2006,Greece,Norway,1,0,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
7/10/2006,Guatemala,Honduras,2,3,Friendly,FALSE,FALSE,TRUE
7/10/2006,Hungary,Turkey,0,1,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
7/10/2006,Italy,Ukraine,2,0,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
7/10/2006,Kazakhstan,Poland,0,1,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
7/10/2006,Latvia,Iceland,4,0,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
7/10/2006,Malawi,Zimbabwe,1,0,African Cup of Nations 2008 Qualifiers,TRUE,FALSE,FALSE
7/10/2006,Moldova,Bosnia-Herzegovina,2,2,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
7/10/2006,Namibia,Ethiopia,1,0,African Cup of Nations 2008 Qualifiers,TRUE,FALSE,FALSE
7/10/2006,Panama,El Salvador,1,0,Friendly,TRUE,FALSE,FALSE
7/10/2006,Portugal,Azerbaijan,3,0,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
7/10/2006,Romania,Belarus,3,1,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
7/10/2006,Russia,Israel,1,1,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
7/10/2006,Scotland,France,1,0,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
7/10/2006,Serbia,Belgium,1,0,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
7/10/2006,Seychelles,Mauritius,2,1,African Cup of Nations 2008 Qualifiers,TRUE,FALSE,FALSE
7/10/2006,Slovenia,Luxembourg,2,0,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
7/10/2006,Sweden,Spain,2,0,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
7/10/2006,Tunisia,Sudan,1,0,African Cup of Nations 2008 Qualifiers,TRUE,FALSE,FALSE
7/10/2006,Wales,Slovakia,1,5,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
8/10/2006,Angola,Kenya,3,1,African Cup of Nations 2008 Qualifiers,TRUE,FALSE,FALSE
8/10/2006,Benin,Sierra Leone,2,0,African Cup of Nations 2008 Qualifiers,TRUE,FALSE,FALSE
8/10/2006,Burundi,Mauritania,3,1,African Cup of Nations 2008 Qualifiers,TRUE,FALSE,FALSE
8/10/2006,Congo,Chad,3,1,African Cup of Nations 2008 Qualifiers,TRUE,FALSE,FALSE
8/10/2006,Ivory Coast,Gabon,5,0,African Cup of Nations 2008 Qualifiers,TRUE,FALSE,FALSE
8/10/2006,Jamaica,Canada,2,1,Friendly,TRUE,FALSE,FALSE
8/10/2006,Korea Republic,Ghana,1,3,Friendly,TRUE,FALSE,FALSE
8/10/2006,Lesotho,Nigeria,0,1,African Cup of Nations 2008 Qualifiers,TRUE,FALSE,FALSE
8/10/2006,Liberia,Rwanda,3,2,African Cup of Nations 2008 Qualifiers,TRUE,FALSE,FALSE
8/10/2006,Libya,Congo DR,1,1,African Cup of Nations 2008 Qualifiers,TRUE,FALSE,FALSE
8/10/2006,Mali,Togo,1,0,African Cup of Nations 2008 Qualifiers,TRUE,FALSE,FALSE
8/10/2006,Mozambique,Tanzania,0,0,African Cup of Nations 2008 Qualifiers,TRUE,FALSE,FALSE
8/10/2006,Niger,Uganda,0,0,African Cup of Nations 2008 Qualifiers,TRUE,FALSE,FALSE
8/10/2006,Zambia,South Africa,0,1,African Cup of Nations 2008 Qualifiers,TRUE,FALSE,FALSE
10/10/2006,Brazil,Ecuador,2,1,Friendly,FALSE,FALSE,TRUE
10/10/2006,Honduras,Guatemala,2,1,Friendly,FALSE,FALSE,TRUE
11/10/2006,Andorra,Macedonia,0,3,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
11/10/2006,Australia,Bahrain,2,0,Asian Cup 2007 Qualifiers,TRUE,FALSE,FALSE
11/10/2006,Austria,Switzerland,2,1,Friendly,TRUE,FALSE,FALSE
11/10/2006,Bangladesh,Uzbekistan,0,4,Asian Cup 2007 Qualifiers,TRUE,FALSE,FALSE
11/10/2006,Belarus,Slovenia,4,2,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
11/10/2006,Belgium,Azerbaijan,3,0,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
11/10/2006,Bosnia-Herzegovina,Greece,0,4,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
11/10/2006,Croatia,England,2,0,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
11/10/2006,France,Faroe Islands,5,0,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
11/10/2006,Georgia,Italy,1,3,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
11/10/2006,Iceland,Sweden,1,2,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
11/10/2006,India,Japan,0,3,Asian Cup 2007 Qualifiers,TRUE,FALSE,FALSE
11/10/2006,Iraq,Singapore,4,2,Asian Cup 2007 Qualifiers,FALSE,FALSE,TRUE
11/10/2006,Ireland,Czech Republic,1,1,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
11/10/2006,Kazakhstan,Finland,0,2,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
11/10/2006,Korea Republic,Syria,1,1,Asian Cup 2007 Qualifiers,TRUE,FALSE,FALSE
11/10/2006,Kuwait,Lithuania,1,0,Friendly,TRUE,FALSE,FALSE
11/10/2006,Liechtenstein,Denmark,0,4,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
11/10/2006,Luxembourg,Bulgaria,0,1,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
11/10/2006,Malta,Hungary,2,1,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
11/10/2006,Netherlands,Albania,2,1,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
11/10/2006,Northern Ireland,Latvia,1,0,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
11/10/2006,Oman,United Arab Emirates,2,1,Asian Cup 2007 Qualifiers,TRUE,FALSE,FALSE
11/10/2006,Pakistan,Jordan,0,3,Asian Cup 2007 Qualifiers,TRUE,FALSE,FALSE
11/10/2006,Palestine,China,0,2,Asian Cup 2007 Qualifiers,FALSE,FALSE,TRUE
11/10/2006,Poland,Portugal,2,1,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
11/10/2006,Qatar,Hong Kong,2,0,Asian Cup 2007 Qualifiers,TRUE,FALSE,FALSE
11/10/2006,Russia,Estonia,2,0,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
11/10/2006,Saudi Arabia,Yemen,5,0,Asian Cup 2007 Qualifiers,TRUE,FALSE,FALSE
11/10/2006,Serbia,Armenia,3,0,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
11/10/2006,Slovakia,Germany,1,4,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
11/10/2006,Spain,Argentina,2,1,Friendly,TRUE,FALSE,FALSE
11/10/2006,Trinidad and Tobago,Panama,2,1,Friendly,TRUE,FALSE,FALSE
11/10/2006,Turkey,Moldova,5,0,Euro 2008 Qualifiers,FALSE,FALSE,TRUE
11/10/2006,Ukraine,Scotland,2,0,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
11/10/2006,Wales,Cyprus,3,1,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
17/10/2006,Haiti,Cuba,0,0,Friendly,TRUE,FALSE,FALSE
18/10/2006,Uruguay,Venezuela,4,0,Friendly,TRUE,FALSE,FALSE
19/10/2006,Haiti,Cuba,0,1,Friendly,TRUE,FALSE,FALSE
22/10/2006,St. Vincent and the Grenadines,Martinique,1,1,Friendly,TRUE,FALSE,FALSE
3/11/2006,Antigua and Barbuda,Grenada,1,1,Friendly,FALSE,FALSE,TRUE
5/11/2006,Barbados,Grenada,2,2,Friendly,TRUE,FALSE,FALSE
8/11/2006,Oman,Bahrain,1,1,Friendly,TRUE,FALSE,FALSE
8/11/2006,Saudi Arabia,Jordan,2,1,Friendly,TRUE,FALSE,FALSE
9/11/2006,Kuwait,Taiwan,10,0,Friendly,FALSE,FALSE,TRUE
11/11/2006,Singapore,Indonesia,1,2,Friendly,TRUE,FALSE,FALSE
14/11/2006,Australia,Ghana,1,1,Friendly,FALSE,FALSE,TRUE
14/11/2006,Mali,Congo,1,0,Friendly,FALSE,FALSE,TRUE
14/11/2006,Wales,Liechtenstein,4,0,Friendly,TRUE,FALSE,FALSE
15/11/2006,Algeria,Burkina Faso,1,2,Friendly,FALSE,FALSE,TRUE
15/11/2006,Austria,Trinidad and Tobago,4,1,Friendly,TRUE,FALSE,FALSE
15/11/2006,Bahrain,Kuwait,2,1,Asian Cup 2007 Qualifiers,TRUE,FALSE,FALSE
15/11/2006,Belgium,Poland,0,1,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
15/11/2006,Bolivia,El Salvador,4,1,Friendly,TRUE,FALSE,FALSE
15/11/2006,Botswana,Swaziland,1,0,Friendly,TRUE,FALSE,FALSE
15/11/2006,Chile,Paraguay,3,2,Friendly,TRUE,FALSE,FALSE
15/11/2006,China,Iraq,1,1,Asian Cup 2007 Qualifiers,TRUE,FALSE,FALSE
15/11/2006,Cyprus,Germany,1,1,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
15/11/2006,Czech Republic,Denmark,1,1,Friendly,TRUE,FALSE,FALSE
15/11/2006,Egypt,South Africa,1,0,Friendly,FALSE,FALSE,TRUE
15/11/2006,Estonia,Belarus,2,1,Friendly,TRUE,FALSE,FALSE
15/11/2006,Finland,Armenia,1,0,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
15/11/2006,France,Greece,1,0,Friendly,TRUE,FALSE,FALSE
15/11/2006,Georgia,Uruguay,2,0,Friendly,TRUE,FALSE,FALSE
15/11/2006,Hong Kong,Bangladesh,2,0,Asian Cup 2007 Qualifiers,TRUE,FALSE,FALSE
15/11/2006,Hungary,Canada,1,0,Friendly,TRUE,FALSE,FALSE
15/11/2006,Iran,Korea Republic,2,0,Asian Cup 2007 Qualifiers,TRUE,FALSE,FALSE
15/11/2006,Ireland,San Marino,5,0,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
15/11/2006,Israel,Croatia,3,4,Euro 2008 Qualifiers,TRUE,FALSE,FALSE
15/11/2006,Italy,Turkey,1,1,Friendly,TRUE,FALSE,FALSE
